"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"333","XXII. kerület, Budafok - Leányka utcai lakótelep","56,9 millió Ft","89 m²","3 + 1 fél","Budafok kedvelt részén eladó egy tágas otthon, kituno helyen, egy 89 m2-es, 4 szobás lakás. A lakást pár éve felújították; a víz és az elektromos rendszert, illetve a burkolatokat cserélték, a konyha, és a fürdo is megújult. Kicserélték az ablakokat, az erkély felé új kijáratot nyitottak, így ezzel már a nem csak a hálószobából lehet kijutni ide. Az erkélyrol a Törley parkra csodálatos panoráma tárul elénk.A ház külseje panelprogram keretében most újul meg. Ez gyakorlatilag egy 20 cm dryvit szigetelést és külso nyílászárók cseréjét foglalja magában. Ezt követoen kellemes pasztell színeket kap.A környék közlekedése kiváló; villamos és busz közlekedés gyakorlatilag a ház elott található. Séta távolságban iskola, óvoda, orvosi rendelo, játszótér, parkok is leérhetoek. 5 perc távolságra elérheto a Savoya park is. Gyakorlatilag minden helyben intézheto. 56900000 FtReferencia szám: LK030762","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","8","nincs megadva","van","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","4 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"334","Tát, Radnóti Miklós utca","21 millió Ft","45 m²","3","Eladó Táton egy négylakásos társasházban található 45 nm es lakás. Az ingatlanban van két szoba, nappali-konyha, fürdoszoba, spejz, eloszoba. Szép állapotban van azonnal költözheto. A futés nagyon gazdaságos téglakályha, és futo panel. A lakáshoz tartozik egy elszeparált, szép zárt kert garázzsal, tárolókkal, fúrt kúttal,sütési,fozési lehetoséggel. A szomszédok és a lakóközösség csendes probléma mentes. Esztergom közelsége és a családias környezet garantálja az új lakó számára,hogy hamar a szereto otthona lehet. További kérdéseivel keressen bizalommal akár hétvégén is.Kedvezményes kamatozású lakásvásásrlási és felújítási hitelek valamint CSOK és Babaváró ügyintézés az OTP hátterével irodánkban.","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","nincs megadva","földszintes","nincs megadva","nincs megadva","cserépkályha","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","utcai","nincs megadva","igen","nincs megadva",NA,"nincs megadva",NA
"335","Dunaharaszti, Bezerédi-lakópark","47 millió Ft","50 m²","2","ZÖLD HITELRE alkalmas új építésu lakások a Bezerédi lakóparkban!!Eladó Dunaharasztin a Bezerédi Lakóparkban egy négylakásos társasház 50 nm alapterületu földszinti lakása, melyhez egy 20 nm-es saját garázs és 122 nm-es saját kert tartozik!!!Az épület Porotherm 30-as klímatéglából épült, 20 cm vastag külso homlokzati szigeteléssel ellátva.A lakások összes helyiségében padlófutés van, melynek muködésérol lakásonként saját ""H"" tarifás villanyórára kötött 8,8 KW-os holégszivattyú gondoskodik.Kiegészítésként minden szobában Fan-Coil rendszer lett kiépítve, mely a hutés mellett a futést is biztosítja.A tökéletes szigetelést és zajvédelmet a 7 kamrás 3 rétegu és tömítésu muanyag nyílászárók biztosítják, melyek távirányítású alumínium redonyökkel felszereltek. Ezen kívül minden nyílászáró fix alumínium keretes szúnyoghálót kap.A fürdoszobák illetve a padlók kiváló minoségu olasz és spanyol burkolatokkal ellátottak, Royo bútorszettel és Hüppe zuhanykabinnal, Hansgrohe márkájú csapteleppel kerülnek átadásra!Kaputelefon, riasztórendszer kiépítve!A kivitelezo  vállalja a teljes ügyvédi költséget és a közmuvek átírási költségeit is, valamint 10%-tól már foglalózható!!!A társasház kiváló helyen található, gyalogosan is csak pár perc távolságra elérheto buszmegálló, vonatmegálló, piac óvoda, játszótér illetve bevásárlási lehetoségek egyaránt!Jöjjön el, nézze meg, megéri!!!ZÖLD HITELRE ALKALMAS!!!!!Igény szerint bankfüggetlen hiteltanácsadó kolléganonk 20 bank ajánlataiból segít megtalálni azt Önnek legmegfelelobb konstrukciót DÍJMENTESEN!!!Várom hívását a hét bármely napján!A képek 2021.10.08-án készültek.","nincs megadva","2021","összkomfortos","BB","földszint","2","nincs megadva","nincs megadva","hoszivattyú, megújuló energia","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","nincs megadva","igen","nincs megadva",NA,"önálló garázs - bérelheto",NA
"336","Dunaharaszti, Bezerédi-lakópark","66,5 millió Ft","97 m²","4","ZÖLD HITELRE ALKALMAS!!!!!Új építésu társasházi lakás eladó Dunaharasztin!Eladó Dunaharasztin a Bezerédi Lakóparkban egy négylakásos társasház 98 nm alapterületu emeleti erkélyes lakása, melyhez egy saját tároló és egy autónak alkalmas nyitott parkoló tartozik!!!Az épület Porotherm 30-as klímatéglából épült, 20 cm vastag külso homlokzati szigeteléssel ellátva.A lakások összes helyiségében padlófutés van, melynek muködésérol lakásonként saját ""H"" tarifás villanyórára kötött 8,8 KW-os holégszivattyú gondoskodik.Kiegészítésként minden szobában Fan-Coil rendszer lett kiépítve, mely a hutés mellett a futést is biztosítja.A tökéletes szigetelést és zajvédelmet a 7 kamrás 3 rétegu és tömítésu muanyag nyílászárók biztosítják, melyek távirányítású alumínium redonyökkel felszereltek. Ezen kívül minden nyílászáró fix alumínium keretes szúnyoghálót kap.A fürdoszobák illetve a padlók kiváló minoségu olasz és spanyol burkolatokkal ellátottak, Royo bútorszettel és Hüppe zuhanykabinnal, Hansgrohe márkájú csapteleppel.Kaputelefon, riasztórendszer kiépítve!A kivitelezo extraként vállalja a teljes ügyvédi költséget és a közmuvek átírási költségeit is, valamint 10%-tól már foglalózható!!!A társasház kiváló helyen található, gyalogosan is csak pár perc távolságra elérheto buszmegálló, vonatmegálló, piac óvoda, játszótér illetve bevásárlási lehetoségek egyaránt!Jöjjön el, nézze meg, megéri!!!Igény szerint bankfüggetlen hiteltanácsadó kolléganonk 20 bank ajánlataiból segít megtalálni azt Önnek legmegfelelobb konstrukciót DÍJMENTESEN!!!Várom hívását a hét bármely napján!A képek 2021.10.08-án készültek.","nincs megadva","2021","összkomfortos","BB","1","2","nincs","nincs megadva","megújuló energia, hoszivattyú","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","6 m²","nincs megadva","legfelso emelet, nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"337","Pécs, Baranya megye","24,5 millió Ft","63 m²","2 + 1 fél","3 szobás 2 erkélyes lakás eladó Pécsen a Szabadság utcában!A 10 emeletes panel ház legfelso emeletén található. Részben fel lett újítva. A két egyetem között van, 3-3 buszmegállóra. A belváros gyalog 5 percre, a vasútállomás és a távolsági buszpályaudvar, 10 percre van. A padlóburkolatok újak. Frissen van festve és új muanyag nyílászárók vannak beépítve. A két szélso szobán egy-egy járólapozott erkéllyel.Tájolás: KeletiParkolás: a ház melletti parkolóban.A lakás a tizedik emeleten van, ablakai nem a nagy forgalmú útra, hanem a csendesebb belso parkolóra nyílnak. Mindkét szélso szobához saját járólapozott erkély tartozik. A panelprogram keretében az épületet hoszigetelték. A középso szobából utólag, gipszkarton fallal került leválasztásra egy átjáró-folyosó, annak érdekében, hogy a szoba külön-bejáratú legyen. Az összes helyiség (célszeruen) fehérre van festve. A lakás távfutéses, egyedi homennyiségmérokkel felszerelt radiátorokkal.Azonnal költözheto.További információkért hívjon, nézze meg, tegyen egy ajánlatot!Az OTP INGATLANPONT teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A megvásárolni kívánt ingatlan finanszírozásához a CSOK-ot, a Babaváró hitelt, a kedvezményes hitelkonstrukciókat helyben ingyenesen intézzük. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést, az energetikai tanúsítvány elkészítéséhez energetikust biztosítunk, segítséget nyújtunk az adásvételhez kapcsolódó ügyintézésben az ajánlattételtol a birtokba lépésig. Referenciaszám: M206859 24500000 FtReferencia szám: M206859","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","10","nincs megadva","van","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","panorámás","5 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"338","Debrecen, Egyetem sugárút","28,5 millió Ft","43 m²","1 + 1 fél","Másfél szobás Egyetem sugárúti eladó lakás!Debrecenben az Egyetem sugárúton eladó egy 43 m2-es, másfél szobás, 3. emeleti társasházi lakás.Futése gázkonvektor.Fürdoszoba felújított, új villanybojler került beszerelésre. A többi helyiség igény szerint felújítandó.A lakóház két éve tetofelújítást és külso festést kapott.Elhelyezkedését tekintve kiváló befektetési lehetoség, bútorozottan megvásárolható, alacsony rezsiköltséggel fenntartható.Közvetlen közelben minden megtalálható: busz- villamosmegálló, egyetem, bevásárló központok, orvosi rendelo, gyógyszertár...Megtekintésre telefonos egyeztetés után van lehetoség.Bármi kérdése van a lakással kapcsolatban hívjon, szívesen válaszolok.","felújítandó","1950 és 1980 között","nincs megadva","nincs megadva","3","4","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","egy helyiségben","kelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
"339","I. kerület, Attila út","58,9 millió Ft","63 m²","2","Attila úton a Zerge lépcso mellett. Eladó I. kerület Krisztinaváros Váralja részen egy 63 nm-es, 2 szobás, 3. emeleti, lifttel rendelkezo, erkélyes felújítandó lakás. A ház az Attila útra meroleges. A lakás DK-i fekvésu, külön bejáratú szobákkal. A szobák ablakai a kertre, míg a többi helység ablakai a belso udvarra néznek. A nyílászárok az eredeti fa nyílászárók. A bejárati ajtó több ponton záródó biztonsági ajtó. A szobák parkettásak a többi helység járólaposak.Kis felújítással igazi otthon varázsolható belole.A lakáshoz egy 3 nm-es pince is tartozik.Család az elso tulajdonosa az ingatlannak. Tehermentes. Rövid határidovel költözhetoKözelben rendelo intézet, óvodák, iskolák, boltok, éttermek. Közlekedés kiváló, számos villamos és buszjárat érheto el. Rövid kellemes sétával a várba juthatunk fel, vagy a közelben található Vérmezore.Ajánlom pároknak, befektetésnek, Budát kedveloknek.Referencia szám: LK077735","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","van","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"340","XIX. kerület, Kispest-Óváros","33 millió Ft","68 m²","2 + 1 fél","A Wekerle telephez közel, az Ady Endre úton eladó egy harmadik emeleti háromszobás panel lakás. Közel van a bevásárló központokhoz, piachoz, iskolákhoz. A 42-es villamos, a 148-as busz van legközelebb és könnyen elérheto a 3-as metró is. Aki autóval közlekedik, annak elegendo parkoló áll rendelkezésre a ház körül. A ház kamera rendszert üzemeltet és a lakásnak különleges, két kilincses biztonsági ajtaja van. Az eloszobából balra nyílik a konyha, ami elegendo méretu ahhoz, hogy az étkezés is itt legyen. Gázról megy a fozés és sütés. A nagy ablaka Keletre nyílik, így már reggel világosság árad be, fozéskor pedig könnyu szelloztetni a helyiséget. A kamra praktikusan a konyhával szemben van. A közlekedorol nyílik a külön WC és külön fürdoszoba. Mind a három szoba külön bejáratú, de aki másként akarja kialakítani a lakterét, könnyu a falakat áthelyezni. A középso méretu szoba rendelkezik egy ruhatároló polcrendszerrel is. A pince szinten tartozik a lakáshoz egy 14 m2-es tároló, ami már alkalmas lehet hobbi szobának is, vagy edzo teremnek. Fiataloknak kiváló lehetoség az önálló család indításához. Tehermentes az ingatlan, babaváró és CSOK támogatás igényelheto. 33000000 FtReferencia szám: LK013392","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"341","IV. kerület, Kiss János utca","22,9 millió Ft","25 m²","1","IV. kerületben, Újpest-központtól és a Víztoronytól pár percre, a Kiss János utcában eladó egy 25 m2-es, teraszos (23 m2), 1 szobás, földszinti, csendes, felújított, kertre nézo lakás.A lakásban folyamatos volt a felújítás az elmúlt 10 évben, amely során kicserélték a konyhabútort, a hideg- és meleg burkolatokat, konvektort, szanitereket, ablakokat, gázvezetéket, vízórákat, gázórát, villanyórát, villanybojlert, valamint a padlást is leszigetelték. Az 1950-es években épült társasház 1 szintes és 17 lakásos. A ház anyagi helyzete rendezett. A megtakarítást különbözo felújításokra fordítják (külso homlokzat, kapucsere, festés stb.)A lakás fobb jellemzoi:- tehermentes- NY-i fekvésu- belmagasság: 3,2 m- saját terasz: 23 m2- újszeru konyhabútor (benne van a vételárban)- kádas fürdo- klíma- galéria (1,3 m magas)- muanyag ablakok szúnyoghálóval- alacsony rezsi- éjszakai áram is van- a szobában lévo szekrények alku tárgyát képezik- biztonsági kamera a lakás bejárata felettFutés: újszeru konvektor látványkandallóval.Közös költség: 14.110 Ft/hó korlátlan vízfogyasztással együtt. Pince: a lakáshoz tartozik egy pincehelyiség is igény szerint.Közlekedés: kiváló. (Buszok /25, 96, 104, 121, 124, 1, 296/, a 12-es és a 14-es villamos és a 3-as metró pár percen belül elérheto.)Közelben: bevásárlási lehetoségek (Stop Shop, Lidl, óvoda, iskola, posta, gyógyszertár stb.További információért kérem, hívjon bizalommal, majd nézze meg személyesen, és tegyen egy ajánlatot!","felújított","1950 és 1980 között","összkomfortos","nincs megadva","földszint","földszintes","nincs","3 m-nél magasabb","gáz (konvektor)","van","4,85 E Ft/hó","igen","egy helyiségben","nyugat","kertre néz","23 m²","igen","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"342","Hegyeshalom, Dózsa György utca","32,5 millió Ft","92 m²","3","Hegyeshalomban Sorházi Lakás Eladó !Mosonmagyaróvártól 7-km re fekvo dinamikusan fejlodo Hegyeshalomban kínálok megvételre egy belso kétszintes 92m2-es sorházi lakást..Felosztása :alsószint-elotér,konyha-étkezo,nappali,hálószoba,fürdoszoba,wc, felsoszint-2 hálószoba,fürdoszoba-wc.A futés gázkonvektorral megoldott a meleg vizet bojler biztosítja,a nyílászárók muanyagok redonnyel ellátottak.A lakáshoz 400m2-es udvarrész tartozik ahol egy garázs és egy faház található.A közelben megtalálható minden fontos létesítmény mint iskola,óvoda,vasútállomás,posta,bank,boltok.Irodánk,díjmentes hitelügyintézéssel és megbízható jogi háttérrel áll ügyfelei rendelkezésére.További részletes tájékoztatásért kérem hívjon bízalommal.Kurucz Mónika Tel: vagy írjon nekem a -ra/96162998966/","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"343","XI. kerület, Ménesi út","64 millió Ft","67 m²","2","Eladó Budapest XI. kerületében, a VILLÁNYI ÚT KÖZELÉBEN, egy 67 nm-es, jó állapotú, KÉT SZOBÁS ERKÉLYES LAKÁS! Az ingatlan egy zárt udvaros társasház elso emeletén helyezkedik el, melyhez PARKOLÓHELY igényelheto. A lakás belso elrendezése kiváló, a két szoba külön nyílik, ablakain a nyílászárók cseréje megtörtént. A környék a kerület egyik legjobb része, csendes, kertvárosias, közelében bevásárlási lehetoségek, villamos 5 perc sétára. A pincében zárható tároló helyiséggel rendelkezik. A LAKÁS EGYBOL KÖLTÖZHETO ÉS TEHERMENTES! Megtekintéssel és további információkért keressen bizalommal! Az OTP Ingatlanpont teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére. A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitelkonstrukciót kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez is.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","3","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","kertre néz","4 m²","nem","nem tetotéri",NA,"teremgarázs hely - megvásárolható",NA
"344","VII. kerület, Külso-Erzsébetváros - Ligetváros","29,4 millió Ft","40 m²","1","GARZONLAKÁS LIGETVÁROSBANHa a Városliget közelében keresel lakást, akkor tökéletes lehet neked ez az ingatlan.PONTOSAN HOL TALÁLHATÓ A LAKÁS?A Damjanich utcában, a Városligettol 2 perc sétára.MIÉRT EZ A LAKÁS, ÉS MIÉRT NEKED?- ha szeretsz a Városligetben sportolni, kutyát sétáltatni- ha fontos a jó közlekedés- ha nem szeretnél nagy felújításba belevágniideális lehet neked ez a lakás.ELEGED VAN A SÖTÉT LYUKAKBÓL?Azt hallottad, a földszinti lakásokba nem jut be elég fény?Itt nem kell napközben lámpát gyújtanod, és a reggeli kávédat akár az udvari privát teraszodon is megihatod.Gyozodj meg róla személyesen!MENNYI FELÚJÍTÁSRA VAN SZÜKSÉG?Megértem, ha nem szeretnél szakemberekkel bajlódni, ebben a lakásban rendben van a futés, a melegvíz, lakható, költözheto állapotban van.Nézd meg te is a lakást, és tegyél rá ajánlatot!Foglalj idopontot a megadott telefonszámon, vagy küldj üzenetet!Ez az ingatlan a Huség csomag megbízási portfólióhoz tartozik.Referencia szám: H437639","jó állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"345","Kaposvár, Belváros","40,98 millió Ft","74 m²","3","Egyedülálló új építésu, igényes társasházi lakás Kaposvár belvárosában, a Németh István fasorban.Kaposváron, kiemelkedoen jó és kedvelt elhelyezkedéssel, a Németh István fasor 17. szám alatt épülo ""Fasor17"" elnevezésu új építésu projekt igazi kuriózum a kaposvári ingatlanpiacon.A 11 lakásos társasház a mai kor igényeire és elvárásaira szabva a legkorszerubb minoségi anyagok felhasználásával épül, megújuló energiaforrást is alkalmazva.A kivitelezés magas színvonalát tükrözvén, a közös területek antimikrobiális felületkezeléssel kerülnek átadásra.A projekt 2. számú, magasföldszinti lakása nettó 73,78 m2-, bruttó 77,63 m2 lakóterületu.A jól átgondolt terveknek köszönhetoen a lakás elosztása kiváló, az életterek kialakításánál a funkcionalitás dominál, kényelmes életteret biztosítva lakóinak.Az ingatlanban egy amerikai konyhás nappali, 2 szoba, eloszoba, közlekedo, fürdoszoba, egy további mellékhelyiség, valamint egy gardrób helyiség kerül kialakításra.A lakáshoz egy 7,7 m2-es udvarra tekinto terasz is tartozik.A társasház zárt, elektromos kapubeállóval ellátott udvarán kialakított felszíni beállóhely 2.000.000. Ft-ért, míg tároló helyiség 500.000. Ft-ért vásárolható a lakásokhoz.A lakások tervezett átadása legkésobb 2022. augusztus 31. napja.Az ingatlanhoz igénybe veheto kedvezmények, támogatások: - CSOK  - CSOK hitel - 5%-os ÁFA visszaigénylés - illetékmentesség.Egyedülálló lehetoség Kaposvár belvárosában, remek elhelyezkedéssel, kiváló infrastruktúrával, így akár befektetésként, akár otthonteremtési célzattal is kituno választás!További információért kérem forduljon hozzám bizalommal!","nincs megadva","2022","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nem","nincs megadva","nincs megadva","kertre néz","8 m²","igen","nem tetotéri",NA,"önálló garázs - megvásárolható",NA
"346","Kaposvár, Belváros","114,1 ezer €","74 m²","3","Egyedülálló új építésu, igényes társasházi lakás Kaposvár belvárosában, a Németh István fasorban.Kaposváron, kiemelkedoen jó és kedvelt elhelyezkedéssel, a Németh István fasor 17. szám alatt épülo ""Fasor17"" elnevezésu új építésu projekt igazi kuriózum a kaposvári ingatlanpiacon.A 11 lakásos társasház a mai kor igényeire és elvárásaira szabva a legkorszerubb minoségi anyagok felhasználásával épül, megújuló energiaforrást is alkalmazva.A kivitelezés magas színvonalát tükrözvén, a közös területek antimikrobiális felületkezeléssel kerülnek átadásra.A projekt 2. számú, magasföldszinti lakása nettó 73,78 m2-, bruttó 77,63 m2 lakóterületu.A jól átgondolt terveknek köszönhetoen a lakás elosztása kiváló, az életterek kialakításánál a funkcionalitás dominál, kényelmes életteret biztosítva lakóinak.Az ingatlanban egy amerikai konyhás nappali, 2 szoba, eloszoba, közlekedo, fürdoszoba, egy további mellékhelyiség, valamint egy gardrób helyiség kerül kialakításra.A lakáshoz egy 7,7 m2-es udvarra tekinto terasz is tartozik.A társasház zárt, elektromos kapubeállóval ellátott udvarán kialakított felszíni beállóhely 2.000.000. Ft-ért, míg tároló helyiség 500.000. Ft-ért vásárolható a lakásokhoz.A lakások tervezett átadása legkésobb 2022. augusztus 31. napja.Az ingatlanhoz igénybe veheto kedvezmények, támogatások: - CSOK  - CSOK hitel - 5%-os ÁFA visszaigénylés - illetékmentesség.Egyedülálló lehetoség Kaposvár belvárosában, remek elhelyezkedéssel, kiváló infrastruktúrával, így akár befektetésként, akár otthonteremtési célzattal is kituno választás!További információért kérem forduljon hozzám bizalommal!","nincs megadva","2022","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nem","nincs megadva","nincs megadva","kertre néz","8 m²","igen","nem tetotéri",NA,"önálló garázs - megvásárolható",NA
"347","XI. kerület, Madárhegy","89,9 millió Ft","64 m²","3","GYORSAN KÖLTÖZHETO MADÁRHEGYI ÚJ ÉPÍTÉSU LAKÁSOK!!!Nappali+2 szobás, összkomfortos, 64 nm-es, elso emeleti lakás eladó 89,9 M Ft-ért.Az ingatlan egy 4 lakásos társasházban található Madárhegy közepén, gépkocsival és tömegközlekedéssel is ideálisan megközelítheto helyen.A lakás 2 hálószobából, 2 fürdoszobából, valamint egy amerikai konyhás/étkezos nappaliból áll, valamint tartozik hozzá egy 65 nm-es kizárólagos használatú kertrész is. Az ingatlan padlófutésérol és meleg víz ellátásáról cirkó kazán gondoskodik.A projekt muszaki tartalma magas minoségu burkolatokat és nyílászárókat tartalmaz. Extraként, a kulcsrakész állapotban átadásra kerülo lakásokat szúnyoghálóval kiegészült alumínium redonyökkel szerelik fel.A lakáshoz tartozó felszíni beálló + 8 nm-es tároló helyiség ára a lakás árán felül további 5,5 M Ft.Így az ingatlan teljes vételára: 95,4 M Ft.Átadás: 2021 III. negyedév","nincs megadva","2020","összkomfortos","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nem","külön és egyben is","délnyugat","panorámás","nincs megadva","nem","nincs megadva",NA,"udvari beálló",NA
"348","Miskolc, Pozsonyi utca 64.","23,9 millió Ft","54 m²","2","Miskolc legszebb helyén a Pozsonyi utcában eladó egy kiváló állapotú felújított lakás mely modern levego-levego hoszivattyúval, vagy a legújabb energiatakarékos gázkonvektorokkal is futheto. Kérem nem összekeverni a legolcsóbb anyagokból felújított lakásokkal. Itt minden prémium minoségu anyagok felhasználásával, a legnagyobb precizitással, kiváló minoségben készült!! A nyílászárók prémium német Kömmerling három rétegu üvegezéssel ellátott ablakok és ajtó. A futést a minoségérol és megbízhatóságáról híres Daikin hoszivattyúja biztosítja, mely kialakításának köszönhetoen az egész lakást képes befuteni, az inverteres technológiájának köszönhetoen pedig alacsony energiafogyasztási költségek jellemzik. Amennyiben gázzal szeretne futeni ""A"" energiaosztályú digitális termosztáttal ellátott konvektorokkal is megteheti. Mivel az épület kívülrol hoszigetelt a futésköltség nevetségesen alacsony melyet éves számlákkal tudok igazolni. Impozáns magasfényu fehér konyhabútor, elektromos fozolappal és beépítheto sütovel lett beépítve. A belso átalakítás során a válaszfalak bontásával a lakás hasznos alapterülete nott. A laminált parketta a legmagasabb kopásállóságú. A villamos hálózat túlméretezett, a kapcsolók és dugaljak méregdrága gyöngyházfehér színu Legrand gyártmányúak. A lakás nem eladásra, hanem saját részre lett felújítva.A társasház csendes zöldövezeti részen található, játszóterek, parkos részek biztosítják a kellemes kikapcsolódást, kilátás nyílik a Bükkre is. 2018 tavaszán a Pozsonyi utcát teljes egészében leaszfaltozták, a járdák, autóparkoló részeket szintén felújították. Az épület kívülrol hoszigetelt, színezett. Ebben a városrészben nincs kátyús út, nincs omladozó vakolatú épület itt az ÖSSZES! társasház homlokzata felújított, amely kitunoen mutatja milyen a lakóközösség! A társasház átlagon felüli lakóközösséggel rendelkezik, a lakóközösség kulturált. A közelben található Coop, kórház, ABC, óvoda, iskola, a belváros 5-10 perc alatt elérheto gyalogosan is. Autóval parkolás ingyenes a környéken. A Bosch és a kórház közelsége miatt azonnal kiadható, így befektetésnek is tökéletes lehet. Kérem, csak komoly érdeklodok keressenek. Az ingatlan tehermentes, költözés kb. 2022. február-március. Az ár csak minimálisan alkuképes! Kérem ezt megtekintés elott figyelembe venni. Jöjjön el és nézze meg éloben, GARANTÁLTAN BELESZERET!","újszeru","1981 és 2000 között","nincs megadva","nincs megadva","6","9","van","nincs megadva","hoszivattyú, gáz (konvektor)","van","7 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","panorámás","4 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"349","II. kerület, Vérhalom","85 millió Ft","63 m²","2","Eladó egy igényesen felújított, kiváló állapotú Villa lakás a 2.kerületben.A lakásról:- 63m2- 2 szobás- Fürdoszoba és wc külön- Közös kerttel - Földszinti- A telken egy autóbeállása megoldhatóA környéken a tömegközlekedés és az infrastruktúra jó. Villamos, hév és metró is elérheto közelségben. Mammut bevásárlóközpont és egyéb kisboltok, patikák, posta, iskolák nem messze találhatóak.Amennyiben a hirdetés felkeltette az érdeklodését, keressen bizalommal. 85000000 Ft","felújított","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"350","Nyíregyháza, Belso körút","33,9 millió Ft","49 m²","2","Nyiregyházán Belso körúton, jó állapotú  tégla épitésü, müanyag nyilászászárós, elso emeleti, erkélyes 49 mn-es 1 szoba, nappalis, amerikai konyhás belso udvarra nézo, csendes lakás eladó! A fürdoszobában hidromasszázs zuhanykabin került beépitésre, fütése, radiátor és padló. A lakás teljes bútorzattal eladó: gépesitett konyhabútor, beépitett szekrények,  raklap ülogarnitura, franciaágy. Az ingatlan redonnyel felszerelt, parkolás  belso udvaron saját kocsibeállóban. Befektetésnek is kiváló lehetoség! Amennyiben felkeltettem érdeklodését, hivjon bizalommal!","jó állapotú","2001 és 2010 között","összkomfortos","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","külön helyiségben","dél","udvari","5 m²","nincs megadva","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
