"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"362","VIII. kerület, Magdolna utca","21,9 millió Ft","37 m²","1","Orczy tér mellett, a Dobozi utcában eladó frissen felújított ,1szobás, tágas,udvari nézetu napfényes, lakás.Az ingatlan tehermentes, azonnal birtokba veheto!Referencia szám: HK-3792756","felújított","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"363","XIII. kerület, Visegrádi utca","106 millió Ft","99 m²","3","Elegáns lakás Újlipótvárosban!Újlipótváros közkedvelt részén a Westendtol 2 percre, a Visegrádi utca elején található ez a tágas, napfényes, utcafronti lakás egy szecessziós ház 3. emeletén (lift van). Tulajdoni lap szerint 99 nm, a valóságban 103 m2.Egyedi méros távfutéses rendezett társasházban, vízóra is van. 1/1 tulajdonban.A nappali és háló utcafrontra néznek (saroklakás, a nappali déli fekvésu, a háló nyugati). A konyhából nyíló kisszoba a körfolyosós belso udvarra néz (keleti fekvésu).2019-ben generál felújításon esett át, szecessziós stílusának megfeleloen nagyon igényesen lett felújítva. Teljes vezeték- és média kábel csere, falak újravakolása, csiszolása, festés-mázolás-tapétázás. Eredeti nyílászárók felújítása, minden ablakon új redony, utcafronti ablakok hangszigetelése nútolással, utcafronti ablakok helyrehozatala eredeti állapotban (újrabádogozott vízvetok, felújított eredeti réz kilincsek). Szauer tölgyfa parketta, spanyol hidegburkolatok a konyhában és fürdoben.Befektetésnek, irodának, rendelonek tökéletes vétel, de lakásnak is.Különlegességek:- Duplakomfortos: wc külön és egyben is- Szecessziós ""öböl"" ablakok a nappaliban és hálóban is- Szecessziós háromszárnyú harmonika ajtó ami minden irányba nyílik, zárható is- A nappali-háló egybenyitásával egy 53 nm-es reprezentatív teret kapunk- Nagy, 15,51 nm-es konyha- Kamrahelyiség- A hálószobából nyíló 7,5 nm-es gardróbszoba nyílik beépített szekrénnyel- Beépített szekrény a legkisebb, 10 nm-es szobában is van- Mennyezeti hangszigetelés a nappaliban és hálóban- Egyedi fekvés: keleti, déli és nyugati fekvésu szobák (szerencsés, hogy a déli fekvésu nappaliba nem tuz be a nap, épp csak az ablak elottig süt be, így nem zavaró napközben pl. munkavégzésnél)- Két külön boiler látja el a konyha és fürdoszoba vízszükségletét- Kristály spotlámpák a fürdoben, wc-ben és gardróbszobábanA társasház rendezett, nagyon megbízható közös képviselettel. A környéken minden megtalálható: üzletek, patika, éttermek egy-egy saroknyira, a Westend 1-2 perc séta, a Nyugati téri metrómegálló, 4-6-os villamos, troli, buszok, vonatállomás 2-3 percnyire. A 13. kerületi lakóknak a parkolás ingyenes.Megtekintés lehetséges megbeszélés szerint mindennap. Keressen bizalommal, hétvégén is.Egyedi igényekre szabott lakáshitelekkel állunk rendelkezésére. Bankfüggetlen Hitel Centrumunk az országban elérheto összes bank és hitelintézet ajánlatát versenyezteti az Ön számára díjmentesen. Munkatársaink nagy szakmai tapasztalattal várják Önt az elore egyeztetett idopontban akár a normál munkaido után is.Bovebb információért és a megtekintéssel kapcsolatban hívjon bizalommal!","felújított","1950 elott","összkomfortos","nincs megadva","3","4","van","3 m-nél magasabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","dél","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"364","XII. kerület, Városmajor utca","62,5 millió Ft","64 m²","2","PÁROKNAK, CSALÁDOSOKNAK, BEFEKTETOKNEK. MINDEN KOROSZTÁLYNAK.A Városmajor, Déli pályaudvar, Vérmezo szomszédságában, a népszeru Városmajor utcában eladó egy kellemes fényviszonyokkal rendelkezo, 2. emeleti polgári lakás jó állapotú, rendezett, liftes társasházban.Az ingatlan 2 szobás, tulajdoni lap szerint 61 m2-es, a valóságban 64 m2-es. A tágas, nagy méretu (25 és 19 m2-es) szobák egybe nyílóak, parkettásak, utcai nézetuek és redonnyel ellátottak.A tágas 10 m2-es eloszoba fogadó térként és étkezoként is szolgál, egy légteret alkot a csendes belso udvarra nézo felújított konyhával. A konyha nagy ablakán keresztül a délutáni nap süt be. A finom, elegáns bézs árnyalatú, csempével burkolt 6 m2-es, kádas fürdoszobában kapott helyet a cirkó, a mosógép és az üvegpanellel elválasztott WC. A lakás magában rejti egy átalakítás lehetoségét is, amennyiben még egy szobára volna szükség. A konyha a fürdoszobával szomszédos falú nappaliba könnyedén átteheto, így egy kellemes amerikai konyhás nappali jöhet létre, a jelenlegi konyha területét átengedve szobának.Az ingatlan 3,5 m-es belmagassága, nagy és szép ablakai, ajtajai a tágasság, a polgári milio érzetét nyújtják. A 20 lakásos társasház gondos kezekben, jó állapotban van, lépcsoháza és a teto felújított, a belso udvar rendezett. Megközelítése, infrastruktúrája kiváló. A Budai Vár, a Városmajori Park és Piac, a Vérmezo, a Déli pályaudvar pár perces sétával elérheto, ugyancsak a nagyobb bevásárlóközpontok: a MOM Park és a Mammut. Iskola, posta, gyógyszertár, uszoda, teniszpálya a közelben. A lakás IDEÁLIS IRODÁNAK, vagy RENDELONEK is.További információért illetve megtekintésért keressen bizalommal a hét bármely napján.","jó állapotú","1950 elott","összkomfortos","nincs megadva","2","nincs megadva","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"365","X. kerület, Gyakorló köz","32,8 millió Ft","36 m²","1 + 1 fél","Budapest, Örs vezér tér, Árkád mögötti, II. emeleti, 36,7 nm-es, 1,5 szobás teljesköruen felújított panellakás közvetítoi közremuködés nélkül, tulajdonostól eladó! Környék:- Budapest X. kerület, Gyakorló- Örs vezér tér, Árkád és Sugár bevásárló központ, IKEA pár 100 méteren belül- 100%-os infrastrukturális ellátottság, mégis csendes környezet.- metró, közintézmények, bevásárlási lehetoségek gyalogosan is 5-10percen belülKözlekedés: -Busz és trolijáratok 44, 45, , 9, 1, 1E, 97E valamint a 2-es metro végállomása.-Személygépkocsi: Közvetlenül a Kerepesi úttal párhuzamos hátsó területen található. Megközelítheto a Nagy Lajos király útja-Fehér út vagy az Árkádhoz kiépített úthálózaton keresztül.-Parkolás a ház alatti, fizetos, parkosított területen, bejelentett lakcímmel egyedi kostrukcióban.Ház-X.emeletes paneltömb-panelprogramban részt vett-külso felületen 10 cm-es hoszigetelés, modern, ízléses festés-Muanyag külso nyílászárók-liftLakás:-36,7 nm-es, 1/1 tulajdoni részesedésu, per- és tehermentes társasházi lakás-1,5 szoba (8 és 18 nm laminált parkettás)-2. emelet-távfutéses egyedi méréssel-2021-ben felújított  (víz- és villanyvezetékek, hideg-melegburkolatok, nyílászárók, festés)-Járólapos konyha (gépesített, beépített, nagyablakos) és eloszoba-Beépített szekrények az eloszobában és a kisszobában-Fürdoszoba+WC egy helységben-Közös költség: 8.000Ft/hóEz az ingatlan kiváló elhelyezkedése miatt kifejezetten alkalmas fiataloknak vagy egyedül állóaknak, hiszen Budapest bármely pontja tömegközlekedéssel könnyen elérheto. Befektetésnek is kiváló, hiszen könnyen kiadható. Felújított állapota és elosztásának köszönhetoen minden ott van, ahol „lenni kell” ezért kellemes és kényelmes lakhatást biztosít. Óvoda, iskola, közintézmények is néhány percen belül, gyalogosan is elérhetoek. A házban lift van, de egészségmegorzés szempontjából a 2. emelet is könnyu edzésnek számíthat. Hoszigetelése miatt extra alacsony rezsiju lakás! Keressen bizalommal, ha fel szeretné venni a kapcsolatot az eladóval. Az ingatlankonzulensi 0,5-1%-os sikerdíj nem lesz akadálya a megegyezésüknek!Ez az ingatlan „fapados” módszerrel kerül értékesítésre, melynek keretében egy automata informatikai rendszer biztosítja a közvetíto nélküli adásvétel létrejöttének lehetoségét. A hirdetésben szereplo adatokat közvetlenül az eladó bocsájtotta rendelkezésre, így további információk vagy pontosítások a vele történo kapcsolatfelvételkor lesznek lehetségesek Önök között.Várom megkeresését abban az esetben is, ha eladó ingatlana van és szimpatikusnak találja ezt az értékesítési formát.#panel#orsvezerter#alacsonyrezsi#felujitott#1,5szobas#2emelet#","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","8 E Ft/hó","nem","egy helyiségben","délkelet","nincs megadva","nincs megadva","nincs megadva","nincs megadva","részt vett","utca, közterület - fizetos övezet",NA
"366","VI. kerület, Jókai utca","89,9 millió Ft","118 m²","3","Fantasztikusan csábító tervek alapján zajlik a felújítás a VI., kerület Jókai utca egyik második emeleti lakásában. Most kedvezo áron vásárolhatja meg az ingatlant a jelenlegi, felújítás alatti állapotban. A tulajdonos rugalmasan, az Ön konkrét igényei alapján, vállalja, hogy  befejezi a kivitelezést, ha Ön ezt igényli. Jelenleg még 2 megvalósítási terv közül lehet választani. Vagy egy nagy, kényelmes, 3 szobás lakás formálódhat, vagy akár egy nagyobb és egy kisebb méretu lakás valósítható meg. A 3,8 méteres magasság alkalmas arra is, hogy galériázottak legyenek a szobák, vagy belso kétszintes lakás kerüljön kialakításra. A futés gáz cirkó rendszeren keresztül valósul meg. Az ablakok korszeru hang és hoszigetelo muanyag típusúak.A lakás a Nyugati Pályaudvar és az Oktogon között található, a korút belso részén, ami az egyik legkeresettebb környék.A ház burkolata felújítás elott van, ha az is elkészül, akkor egy nagyon szép házban egy gyönyöru lakás várja majd új tulajdonosát.A ház Szervezeti és Muködési Szabályzata engedélyezi a rövid távú lakáskiadás lehetoségét, ami kedvez azon befektetoknek, akik bérbe szeretnék adni lakásukat.Abban az esetben, ha befektetoként mindent saját erobol és saját építo csapattal szeretne megvalósítani, akkor ez is megoldható. Érdemes megnézni a lakást és gyors döntést hozni!Referencia szám: LK011261","felújítandó","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"367","VIII. kerület, Kofaragó utca","39,9 millió Ft","37 m²","1","A VIII. kerület PALOTANEGYEDBEN klasszikus téglaépítésu polgári stílusú belvárosi ház második emeletén eladó egy minoségi alapanyagokkal teljes köruen és igényesen felújított 37 nm -es gyönyöru lakás.Referencia szám: LK031344","felújított","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","van","nincs megadva","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"368","XV. kerület, Bocskai utca","21,8 millió Ft","30 m²","1","Rákospalotán, 5 lakásos, földszintes házban, eladó, 30 nm-es, jó állapotú, 1 szobás, verandás, azonnal költözheto lakás.A házban kulturált, csendes lakók vannak, ez az utolsó lakás, igy nem jár el senki a lakás elött.Szép nagy veranda van a lakás elött, mely, ha arra van igény, be is építheto. A jelenlegi formában lehetoség van kiülni a reggeli kávéval.Saját kis kert, illetve tároló tartozik a lakáshoz.Köszönhetoen a két ablaknak, az egész lakás napfénytol beragyogott.A konyha, fürdo-WC mázas kerámia burkolatú, a szobában parketta.Az ablakok ki vannak cserélve muanyagra, a bejárati ajtó új, több ponton záródó biztonsági ajtó.Saját víz-villany-gáz órával ellátott, közös költség nincs!Optimális otthon fiatal házaspárnak, egyedül állónak, de kiadásra is tökéletes.A környéken minden fontosabb létesítmény megtalálható.Iskola, óvoda, orvosi rendelo, gyógyszertár, pár perces sétával elérheto.Bevásárlási lehetoség, gyalog 10 percre.Közlekedés szempontjából is jó helyen található a ház, 5 percre buszmegálló.Az ingatlan per és tehermentes, akár készpénzre, akár hitelre is megvásárolható.Amennyiben hitelre lenne szuksége, Kollégánk áll rendelkezésére, hogy Önnek a legjobb hitelkonstrukciót találjuk meg.Hívjon bizalommal akár hétvégén is.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","földszint","földszintes","nincs","3 m-nél magasabb","gáz (konvektor)","nincs","15 E Ft/hó","igen","egy helyiségben","délkelet","udvari","nincs megadva","igen","nem tetotéri",NA,"utca, közterület",NA
"369","XIII. kerület, Újlipótváros","49,8 millió Ft","66 m²","3","Remek beosztású, napfényes családi otthont kínálunk megvételre Újlipótváros egyik panelprogramos társasházában.66 négyzetméreten kényelmes méretu szobák, jól kihasználható, felesleges terek nélkül. A lakás:-nappali+2 hálószoba-külön nyíló szobák-tágas, jól szellozo konyha-közlekedobol nyíló kamra, tároló, gardrób-felújított állapot-ablakcsere 2020-ban-új redony, szúnyogháló, hang-és hoszigetelo ablakok-elektromos vezetékek felújítva-házközponti futés, egyedi méroórákkal.-2 szoba huto-futo klímával felszerelt-azonnal költözheto.Társasház:-tiszta és karbantartott, rendezett háttér-kulturált lakóközösség-szigetelt, korszeru nyílászárók, 2 lift-autóbeálló a ház mögötti parkolóban-közös költség 13.000 Ft/hó.Lokáció:-Duna part 8 perc séta-több iskola, óvoda, bölcsode, szakorvosi rendelo sétatávolságra-közelben Aldi, Lidl, Spar, Lehel téri piac.Közlekedés:-M3 metró gyalog 4 perc-75-ös trolibusz-15, 115 busz.Kérdés vagy megtekintés esetén várom hívását.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","2","nincs megadva","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"370","XIII. kerület, Angyalföld","32,8 millió Ft","40 m²","1","Eladó a XIII. kerület Angyalföld legszebb zöldövezeti részén egy 40nm-es felújított lakás.A 6 lakásos társasház, családias, megbízható lakóközösség. Parkosított, csendes környék.Az inagtlanhoz egy nagy méretu tároló is tartozik. A Duna part 10 perc, a Rákospatak 5 perc sétára.","felújított","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"371","XIII. kerület, Angyalföld","24,9 millió Ft","31 m²","1","Eladóvá vált, Budapesten, a 13. kerületben, egy 31 nm-es, 1 szobás, 2. emeltei, tégla építésu társasházban lévo lakás!Amit az ingatlanról tudni érdemes: K-i fekvésu, így a reggeli órákban nagyon világos. Az elmúlt idoben, ki lett cserélve a szobában a laminált parketta, valamint tisztasági festésen is átesett az elmúlt hónapokban. A futést, elektromos panel biztosítja jelenleg, de a lakásba be van vezetve a gáz, viszont ennek felújítását, már az új tulajdonosnak kell korszerusíteni.Abban az esetben, ha fontos Önnek a remek közlekedés és gyorsan elérheto legyen a belváros hiszen a:-1, 14,villamos-M3 metró-105, 178 autóbuszkarnyújtásnyira található.-A közelben óvoda, két általános iskola, illetve középiskola található.-Bevásárlás szempontjából is nagyon kedvezo lehetoségek vannak hiszen a közelben megtalálható:(Boltok)-Lehel piac-Lidl-Spar-Rossmann-Kisbolt-Pékség-Dohánybolt-GyógyszertárAjánlanám ezt a kis lakást olyanoknak, akik szeretnének a belvároshoz közel lakni, valamint fontos a jó infrastrúktúra! Elsosorban egyedülállóknak javasolnám ezt az ingatlant, de befektetoknek is ideális választás lehet, ugyanis nagyon kedvezo áron ki lehet adni albérletbe! Amennyiben felkeltettem érdeklodését, keressen bizalommal!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"372","XIII. kerület, Angyalföld","31,9 millió Ft","40 m²","2","A XIII. kerület csendes, zöldövezeti részén egy tégla építésu ház 2. emeleti, felújított lakása várja új lakóit.A HÁZ-1950-as években épült, tégla- Zárt lépcsoház,- 2 emeletes (6 lakásos)- Csendes lakóközösség,- Frissen lettek cserélve a lépcsoház ablakai, nyílászárók , illetve az eresz, a homlokzati felújítás tervben van.A LAKÁSRÓL:- A lakás Kelet-Nyugati fekvésu, világos, csendes,- Fürdo és WC külön;- A futést gázkonvektor, a meleg vizet villanybojler biztosítja,- A lakás egyedi méroórákkal (víz, villany, gáz) felszerelt,- A közös költség 12500 Ft melyben benne van a felújítási alap.- UPC/Telekom/Digi internet elérheto a házban,- Az ingatlan 1 éve teljes köru felújításon esett át.- Új hideg és meleg burkolatok, nyílászárók, ajtók, ablakok cseréje valósult meg, új gázkonvektor lett beépítve- A lakáshoz tartozik még egy 6nm -es saját tároló a pincében.LOKÁCIÓ:- A XIII kerület csendes, zöldövezeti részén,- A közlekedést illetoen kiváló, közelben a 15,115, 120, 178-as buszok, M3 metró, pár perc sétára elérheto a Gyöngyösi utcai metrómegálló, így gyorsan megközelítheto a város bármely pontja!- A közelben található a Duna Pláza bevásárló központ, így széles választékot biztosítva a bevásárlásra,- Orvosi szakrendelo, sporttelep, általános iskola, bank, benzinkút, éttermek, kávézók is megtalálhatóak a közelben.Az ingatlan per-tehermentes, azonnal költözheto.Hívjon bizalommal, akár hétvégén is!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","2","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","kelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
"373","XIII. kerület, Rozsnyay utca","26,5 millió Ft","30 m²","1","A Rozsnyay utcában, jó közlekedéssel, néhány percre a 3-as Metrótól ELADÓ egy 30 nm-es teljes felújításon átesett EGYSZOBÁS LAKÁS csendes utcában, minimális átmeno forgalommal.A lakás egy körfolyosós ház elso emeletén található. Bejárati ajtaja biztonsági ajtó. A fürdo és a tágas wc külön-külön helyezkedik el. A wc-ben kapott helyet (térelválasztóval) a mosógép. A szoba ablaka hagyományos fa szerkezet, de hoszigetelt üvegezéssel és redonnyel rendelkezik. Közös költsége 8 300 Ft.A futést a szobában egy gázkonvektor szolgáltatja (kvazár), ezen felül a konyha részen is van egy falimelegíto, amely külön üzemeltetheto.A ház folyamatos karbantartást élvez, s megfelelo tartalékkal is rendelkezik.A környéken gimnázium, bevásárlási lehetoség, s a közlekedés is nagyon jó.Az utca másik oldalán az Angyalföldi Sportközpont várja a sportolni vágyókat.Az ingatlan megtekintése elozetes egyeztetést követoen rugalmasan megoldható.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"374","XIV. kerület, Kalapács utca","32,5 millió Ft","48 m²","2","14.ker. Zugló, Kalapács utcában, a Budapesti Gazdasági Egyetem mellett, 48 nm-es, földszinti, 1,5 szobás, felújítandó tégla lakás eladó!A ház a 60-as években épült, 3 szintes tégla épület. Lakás elosztása: szoba 19,8 nm, szoba 10,5nm, konyha 8nm, kamra 0,5nm, fürdoszoba 3,0nm, közlekedo  6,2nm. A szobák ablakai zöld, parkos részre néznek. A lakáshoz saját külön pincei tároló tartozik. Futése konvektoros, közös költség 11,5 e Ft/hó. Kiemelten jól ellátott helyen van, a tömegközlekedés több irányban 5 perc, tömegközlekedés: 32 busz, 3,62,69 villamos, éjszakai járat. Parkolás ingyenes. 2 perc sétára a BGE és kollégiuma!","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","földszint","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"375","XIV. kerület, Törökor","58,4 millió Ft","72 m²","2 + 1 fél","Eladó a Papp László Sportaréna közelében, a Besnyoi u.9. szám alatt lévo társasház harmadik emeletén lévo ingatlan. A lakásban a ~23 m2 alapterületu nappali, az innen nyíló erkély és a ~19 m2 nagyságú szoba, délnyugati tájolású, és a csendes fákkal beültetett Besnyoi utcára néz. A félszoba és a konyha ablakai a belso kert felol lévo függo folyosóra nyílnak. A lakás átalakítása során a konyha és eloszoba összenyitásával, kényelmes és világos lett a lakás belso tere is. Az ingatlan gázkonvektoros futésu, 2 db huto-futo klímaberendezés is beépítésre került, a külso nyílászárók redonnyel felszereltek. A fürdoszobában és a Wc helyiségében is elektromos futotest van a falra felszerelve.Az utcáról elektromos kapun keresztül juthatunk a liftes lépcsoházba, ahol a lakáshoz saját ~15 m2 tároló tartozik. A zárt udvaron saját gépjármu parkolóhely biztosított minden ingatlan tulajdonos számára.Remek közlekedéssel, innen a város bármelyik pontja, könnyedén megközelítheto. Villamos:1-es, Metro:M2, Autóbusz:5,7,130,195,95,108E,133E, Trolibusz:75,77,80, Stadion autóbusz-pályaudvar, illetve a Kobánya vasútállomás sincs messze!Közös költség 25000.- Ft Az ingatlannal kapcsolatos kérdéseivel keressen bátran, a hét bármely napján.Ügyfeleink számára irodánk teljes jogi hátteret, adás-vétellel kapcsolatos térítésmentes jogi tanácsadást biztosít. Bank semleges hitelügyintézéssel, díjmentes hitelszuréssel és tanácsadással is hozzájárulunk, hogy megtalálja az ön számára legkedvezobb megoldást.(További kínálatunkat keresse a VING hivatalos weboldalán.) \n","jó állapotú","1950 és 1980 között","komfortos","nincs megadva","3","4","van","nincs megadva","gáz (konvektor)","van","nincs megadva","nincs megadva","külön helyiségben","délnyugat","nincs megadva","5 m²","nem","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"376","V. kerület, Kecskeméti utca","69,9 millió Ft","66 m²","2","ELKÉPESZTO LEHETOSÉG AZ EGYETEM TÉR KÖRNYÉKÉN AZ 5. KERÜLETBEN!EGYETEMISTÁK, BEFEKTETOK FIGYELEM!66 m2-es 3. emeleti , szuper elrendezésu 2 szobás lakás eladó. FOBB JELLEMZOI A LAKÁSNAK: A NAGY belmagasság, továbbá a kilátás az EGYETEMRE.KIEMELKEDO ELHELYEZKEDÉSU, könnyen megközelítheto. Bevásárlási lehetoségek is megtalálhatóak a közelben.Referencia szám: LK079210","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"377","VII. kerület, Külso-Erzsébetváros","79,5 millió Ft","85 m²","4","Bajza utcához közel, 3 lakássá alakított, felújított lakás! Szuper befektetés!For info in English, please call!Eladó Damjanich utca jó állapotú házában, 3 éve teljesen felújított, bútorozott ingatlan, melyet 3 külön bejáratú lakásra alakítottak.A lakások közül ketto kis garzon, egy pedig hálószobás és nappalis kialakítású.Az ingatlanok jól felszereltek, légkondicionáltak, bútorozottak, folyamatosan ki vannak adva, a bérleti szerzodés - megállapodás szerint - tovább viheto!A 4. emeleten elhelyezkedo lakások ablakai a csendes belso kertre néznek.Az utca kedvelt, a felújított Városliget és a Fasor közel van, a közlekedés tökéletes.Referencia szám: LK029582","felújított","1950 és 1980 között","nincs megadva","nincs megadva","4","nincs megadva","van","nincs megadva","elektromos","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"378","II. kerület, Országút","74,9 millió Ft","68 m²","2","Felújított lakás a budai belváros szívébenMargit krt. Margitszigethez közel eso részén mellékutcára nézo, kiváló állapotú társasházi lakás várja új tulajdonosait.A 68 m2-es alapterületu, 2 szobás, második emeleti ingatlan tágas szobáival, utcára nézo ablakaival, nagy belmagasságával megfelelo otthona lehet bármely korosztálynak. A társasház karbantartott, liftes. Felújított, kétrétegu, dupla nyílászáróinak köszönhetoen csendes, világos, elhelyezkedésének köszönhetoen minden egy szempillantás alatt elérheto. A közelben villamos, busz, üzletek, posta, gyógyszertár, orvosi rendelo. Ha a természet közelségére vágyunk, a Margit sziget 5 perc sétatávolságra található. A lakás futése gáz cirkó. Állapota kiváló, a vezetékek cseréje néhány éve megtörtént. A lakás klimatizált, a konyha magas minoségu gépekkel felszerelt. A ház pincéjében saját, zárható tároló található, amely a vételárban foglaltatik. A házhoz tartozó udvarban kocsibeállás opcionálisan bérelheto.","felújított","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"379","I. kerület, Vár","122,42 millió Ft","47 m²","1 + 1 fél","Budai Várban másfél szobás lakás!Eladó a Dísz tér és a Mátyás templom között egy 47 m2-es, 1+ ½ szobás, 1. emeleti, belso kertre nézo, jó állapotú lakás.Az ingatlan a Vár egy csendes utcájának, egyik kétemeletes házában található, mely az 1950-es évek végén épült és a korához képest jó állapotú, tiszta és rendezett.Az elso emeleti, belso zöld udvarra nézo lakást a 2000-es évek elején teljes köruen felújították. Ekkor ki lett cserélve az összes vezeték(víz, villany, gáz) és az ablakok is újak lettek (muanyag,duplaüveges, thermo). A megfelelo homérsékletrol egy cserépkályhába épített gáz héra valamint egy még garanciális, Fujitsu huto-futo klíma gondoskodik.A lakáshoz tartozik egy saját és egy közös tároló is.Jöjjön, nézze meg és tegyen ajánlatot!Referencia szám: LK503121","felújított","1950 és 1980 között","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","cserépkályha","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"380","XII. kerület, Városmajor utca","59,9 millió Ft","78 m²","2 + 1 fél","ELADÓ egy 78 m2-es, két és fél szobás, ERKÉLYES - ZÖLD KERTRE NÉZO, elso emeleti felújítandó lakás Városmajorban! Az ingatlan a Városmajor utcában található, pár perc sétára a Szent János kórház villamos- és buszmegállótól. A lakás déli fekvésu és egy zöld kertre néz. A nyílászárók néhány éve ki lettek cserélve, egyebekben az ingatlan felújítandó. Tökéletes otthon válhat belole!Referencia szám: M202621","felújítandó","1950 elott","összkomfortos","nincs megadva","1","nincs megadva","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
