"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"837","XX. kerület, Tátra tér 4.","30,8 millió Ft","53 m²","2","Tulajdonostól, betegség miatt megvételre kínálok Tátra téren piac csarnok mellett egy 53m2 lakást.2 külön bejáratú szoba, eloszoba, konyha, fürdo, wc, kamra és külön zárható tároló.Piac mellett található, de mégis nyugodt, csendes a környék. Iskola, óvoda, játszótér üzletek, tömegközlekedés pár percre elérheto.Igény esetén a bútorok költség nélkül maradnak.Parkolás utcán, díjtalan.Ha érdekli a lakás hívjon és tekintse meg bármikor.Fotót küldök a lakásról ha kéri.Közvetítok kérem NE hívjanak, köszönöm!!!!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","2","2","nincs","3 m-nél alacsonyabb","gáz (konvektor)","van","13,5 E Ft/hó","nem","külön helyiségben","nincs megadva","kertre néz","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"838","XIV. kerület, Thököly út","30,8 millió Ft","28 m²","1","Kiváló frissen felújított, designer, lakás kis családosoknak, egyedülállóknak!Hiába a Thököly út - Hungaria körút sarkán helyezkedik el, az új nyílászáróknak köszönhetoen semmi zaj nem szurodik be!Köszönhetoen annak hogy ez egy legfelso emeleti lakást, nagyon világos és csendes.Belso udvari fekvése miatt, zöldre nézo, a Stefánia úti követségek szomszédságában található.Nem csak a lakás teljesen felújított, de egy zárható folyosó is ami külön választ 3 lakást a többitol.A tömegközlekedés kiváló a környéken, ház elott busz és villamosmegálló ahonnan számos járat indul, a Keleti pályaudvar 1 megállóra helyezkedik el.A lakás ügyvédi megosztással van bejegyezve, így a bankok általában nem hitelezik meg. Kérem ennek ismeretében jelezze érdeklodését, hisz ide csak a boröndjét kell hoznia!További kérdés esetén hívjon bizalommal.","felújított","1981 és 2000 között","összkomfortos","nincs megadva","2","2","nincs","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"839","XIV. kerület, Ond vezér útja","30,8 millió Ft","56 m²","1 + 2 fél","Felújítandó panel lakás az IKEA mögött!Megvételre kínálom, a XIV. kerület (Zugló), Ond vezér útján, az IKEA mögött elhelyezkedo, panelprogramon átesett, 1+ 2 félszobás, 3. emeleti, DNY-i fekvésu, világos ingatlant. Az ingatlan nyílászárói cserélve lettek, ezen kívül viszont az egész lakás felújítást igényel.Az ingatlan elonyei:-jó közlekedés, a 80-as troli megállója 1 perc sétára van, a kettes metró is séta távolságban-az Örs vezér tere , az IKEA, Árkád bevásárlóközpont gyalogosan pár perc séta távolságban-a lakóépület panelprogramon átesett, a lépcsoház nyílászárói is cserélve lettek-a lépcsoházban 2 db lift van, amik szintén fel lettek újítva-a lakás nyílászárói cserélve vannak-nem kell kompromisszumot kötni más ízlésével, mert a leendo új tulajdonos mindent a saját igénye szerint tud kialakítani.Amennyiben hasonló lakást keresel, akkor egyeztessünk idopontot a megtekintésre.A.L","felújítandó","1950 és 1980 között","nincs megadva","nincs megadva","3","10","van","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","utcai","nincs megadva","nincs megadva","nincs megadva","részt vett","nincs megadva",NA
"840","III. kerület, Szél utca","30,8 millió Ft","48 m²","2","A Szél utca végén, parkos környezetben, úgynevezett pontház (egy lépcsoházas)  tízedik emeletén van a teljes felújítást igénylo lakás.  A lakás mind két szobájának és a konyhának az ablaka is a szemközti hegyekre néz. A házat öt éve szigetelték, és ugyan ekkor a teljes lépcsoház, valamint a födém szigetelése is felújításra került. .A ház nagyon csendes, a lakások közötti szigetelés is kituno,  mert a szobák parkettja párnafára van rakva. A lakás tehermentes, nem lakott azonnal költözheto.   Közös költség: 12 480.-Ft","felújítandó","1950 és 1980 között","összkomfortos","nincs megadva","10","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs","30 E Ft/hó","igen","külön helyiségben","délnyugat","panorámás","4 m²","nem","nem tetotéri","részt vett","utca, közterület - fizetos övezet",NA
"841","XIV. kerület, Herminamezo","30,8 millió Ft","28 m²","1","Befektetok figyelmébe! A szomszéd, 20 nm-es, szintén extrán felújított lakás is eladó, melyben bérlo van, aki maradna (megbízható, fizetoképes jó bérlo!, ennek a lakásnak az irányára 21,8M Ft)Frissen felújított, designer lakás kis családosoknak, egyedülállóknak, befektetoknek!Hiába a Thököly út - Hungária körút sarkán helyezkedik el, az új nyílászáróknak köszönhetoen semmi zaj nem szurodik be!Köszönheto ez annak, hogy belso udvarra néz, nagyon világos és csendes.A Stefánia úti követségek szomszédságában található.Nemcsak a lakás teljesen felújított, de egy zárható folyosó is, ami külön választ 3 lakást a többitol.A tömegközlekedés kiváló a környéken, ház elott busz és villamosmegálló, ahonnan számos járat indul, a Keleti pályaudvar 1 megállóra helyezkedik el.","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","2","nincs","3 m-nél magasabb","elektromos","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"842","XIV. kerület, Alsórákos","30,8 millió Ft","40 m²","1","XIV. kerület frekventált részén eladásra kínálunk , egy 40 nm-es , teljesköruen felújított , földszinti , világos lakást.A lakás komplett felújítása nemrégiben fejezodött be. A vízvezetékek, elektromos vezetékek, a bejárati ajtó és a beltéri ajtók valamint az ablakok cseréje mind megtörtént.Minden helység új padlóburkolatot kapott: a fürdobe járólap, a többi helyiségbe laminált padló került.A konyhába egy minden igényt kielégíto sarokkonyha került beépítésre, magasfényu fehér elolapokkal, és beépített gépekkel (Zanussi süto és fozolap, elszívó).A lakás ablakai kertre néznek , valamint található egy közös használatú kert rész az udvaron belül, ami több kialakítási lehetoséget rejt magában.A környék barátságos, a közelben bolt, gyógyszertár mind megtalálhatók.A lakás elhelyezkedésének köszönhetoen pár lépésnyire villamos ( 62,69), és buszmegálló ( 5 )mind megtalálhatók.Az ingatlan per és tehermentes , azonnal költözheto.Várjuk hívását!","felújított","1950 és 1980 között","összkomfortos","nincs megadva","földszint","2","nincs megadva","3 m-nél alacsonyabb","elektromos","van","nincs megadva","igen","egy helyiségben","nincs megadva","kertre néz","nincs megadva","igen","nem tetotéri",NA,"utca, közterület",NA
"843","XIV. kerület, Herminamezo","30,8 millió Ft","28 m²","1","Megvételre kínálok a A Thököly út - Hungaria körút sarkán egy frissen felújított, designer, nagyon világos, csendes, legfelso emeleti lakást.Az ingatlan a központban helyezkedik el, mégis csendes - belso udvari fekvése miatt, zöldövezeti, a Stefánia úti követségek szomszédságában.A lakás teljesen felújított, 2 nagy ablaka is van, ami nagyon világossá teszi.A lakásokat egy felújított, zárható folyosó választja el, amirol csak 3 lakás nyílik.A tömegközlekedés kiváló a környéken, ház elott busz és villamosmegálló, a Keleti pályaudvar 1 megállóra helyezkedik el.A lakás ügyvédi megosztással van bejegyezve, így a bankok általában nem hitelezik meg, kérem ennek ismeretében jelezze érdeklodését!","újszeru","1981 és 2000 között","nincs megadva","nincs megadva","2","2","nincs megadva","nincs megadva","elektromos","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"844","XIX. kerület, Jókai utca 30.","30,8 millió Ft","55 m²","1 + 2 fél","Eladó panellakás hibátlan paraméterekkel!Kispesten a Jókai utcában 4 emeletes házban eladó egy:-TEHERMENTES-2. EMELETI (törzsgyökeres panellakóként szerintem a legjobb emelet),-ERKÉLYES (nappaliból nyílik)-MUANYAG ABLAKOS, redonnyel, szúnyoghálóval,-55 nm-es lakás, ami a tulajdoni lapon 1 + 2  fél szobás.A lakás valójában hatalmas terekkel rendelkezik, mivel a konyha a nappalival és az étkezovel lett összenyitva, valamint a két félszoba egy nagyobb szobává lett átalakítva a közöttük lévo válaszfal elbontásával (ezek igény szerint vissza alakíthatóak).A lakáshoz tartozik egy saját használatú, zárt TÁROLÓ is, ami RITKASÁGNAK számít.Minimum 4 hónap birtokbaadási idovel.INGATLANKÖZVETÍTOK KÉREM KÍMÉLJENEK!(Ez a mondat azt jelenti, hogy ingatlanközvetíto ne telefonáljon!)Irányár: 30,8 Millió Ft.","nincs megadva",NA,"összkomfortos","nincs megadva","2","4","nincs megadva","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","3 m²","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"845","XIX. kerület, Kossuth Lajos utca","30,85 millió Ft","59 m²","4","KÜLÖNLEGES LAKÁS! NAGYCSALÁDOSOK SZÁMÁRA IS IDEÁLIS LAKÁSSÁ ÁTALAKÍTOTT, 4 SZOBÁS, 59NM-ES, V. EMELETI PANELLAKÁS ELADÓ, A KOSSUTH LAJOS UTCÁBAN, KISPEST KÖZPONTJÁBAN, RENDEZETT TISZTA KÖRNYEZETBEN!KÖRNYEZET: parkos környezet. Tiszta, rendezett lépcsoház.VÁROSRÉSZ: Kispesti lakótelepALAPTERÜLET/BEOSZTÁS/SZINT: átalakították az ingatlant. Az eloszobába hozták ki a konyha pultot, és a 10nm-es konyhából egy szobát csináltak. Ezzel nappali+ 3 félszobás lett az ingatlan. A vizesblokkok külön helyiségben vannak. SZERKEZET:FALAZAT: panelGÉPÉSZET: új vízvezeték. FUTÉSRENDSZER: távfutés. BURKOLATOK: járólap, parketta..NYÍLÁSZÁRÓK: fa ablakok, új beltéri ajtókKÖLTSÉGEK: egyéni fogyasztás alapjánEGYÉB JELLEMZO: BEFEKTETOK! AKÁR 4 DIÁK SZÁMÁRA BÉRBEADHATÓ AZ INGATLN, REMEK BEFEKTETÉSI LEHETOSÉGET KÍNÁLVA EZZEL! Nagycsaládosok, gyermeket tervezok számára ideális választás! KÖZLEKEDÉS: kiváló közlekedés mellett. A központban van az ingatlan, mégis ablakai csendes parkos rész felé néznek. Kobánya Kispest metrómegálló 10 perc sétára fekszik. Az Ülloi út, 5 perc sétával elérheto.","közepes állapotú","1981 és 2000 között","összkomfortos","nincs megadva","5","10","van","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA
"846","XV. kerület, Nádastó park","30,9 millió Ft","68 m²","2 + 1 fél","A Király Center Ingatlaniroda megvételre kínál a 15. kerületben, Újpalotán, a Nádastó parkban, egy 1974-ben épült, 64 nm-es, 2+1 félszobás, 10. emeleti, beépített erkélyes ( +4 nm), világos konyhás, felújítandó, Gellért hegyre panorámás, csendes panellakást.A nyílászárók cseréje megtörtént.A burkolatokat tekintve laminált parketta, és járólap.A meleget távfutés biztosítja.A fürdo és a toalett külön helyiségben található. A közlekedobol nyílik egy tároló is.A ház tiszta, karbantartott. A liftet felújították. A házban dupla belépteto rendszer, és kamera muködik. A környék parkos, csendes, fás, biztonságos, méltán közkedvelt része Újpalotának. Pihenopark, és sportolási lehetoség is adott. A parkolás ingyenes, mindig van hely a ház elott.Minden elérheto 5-10 percen belül, gyalog is.Vásárcsarnok (piac), Spar, gyógyszertár, bank, iskola, óvoda, Tesco, Pólus Center, Ázsia Center.. A közlekedés is kiváló: - Buszjáratok: 7, 7E, 8E,46, 96, 196, 196A, 13, 979..- Villamosjárat: 69-esAjánlom Mindenkinek!Legkésobb február végi költözéssel!Amennyiben felkeltettem érdeklodését, hívjon, hétvégén is!","felújítandó","1950 és 1980 között","összkomfortos","nincs megadva","10","10","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","panorámás","nincs megadva","nincs megadva","nincs megadva","nem vett részt","utca, közterület - ingyenes",NA
"847","XX. kerület, Gubacsi lakótelep","30,9 millió Ft","50 m²","2","ÁRCSÖKKENÉS!!!!!!XX. kerület Nagy Gyory István közben egy 50 nm, felújított 2 szobás lakás eladó. A 4 emeletes társasház 3. emeletén található lakás konvektoros futéssel rendelkezik.A lakás teljes köru felújítása kiterjedt: víz-, villany vezeték rendszerre, burkolatok cseréjére, parketta csiszolásra, ablakok cseréjére, redonnyel és szúnyoghálóval, beltéri ajtók cseréjére, valamint új, gépesített konyhabútor beépítésére. A szobákban beépített gardrób szekrények, az eloszobában egy bepolcozott gardrób helyiség segíti a tárolást. A folyosóról nyíló szobák (16 nm és 12 nm) a lakás két végében helyezkednek el. Kerület központi elhelyezkedésének köszönhetoen, jó tömegközlekedéssel és infrastruktúrával rendelkezik.","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"848","X. kerület, Lenfonó utca 4.","30,9 millió Ft","68 m²","3","KIELADÓ a X. kerület Újhegyi lakótelepen, csendes, nyugodt, parkos, fás, zöld környezetben, tíz emeletes panelház 9. emeletén egy 3 szobás, TEHERMENTES, erkélyes, távfutéses, világos lakás,részben bútorozottan,/vagy bútorozatlanul/ami az eladási ár részét képezi.Kiváló a közlekedési lehetoség. Buszok: 85, 85E, 68, 117, a 3-as Metró, Kobánya-Kispest végállomás 5 perc, az Örs vezér téri 2-es Metró 15 perc közlekedésre van.Hívjon bizalommal, nézze meg személyesen!","jó állapotú","nincs megadva","nincs megadva","nincs megadva","9","10","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","kertre néz","5 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"849","VII. kerület, Külso-Erzsébetváros - Ligetváros","30,9 millió Ft","41 m²","1","Eladó a VII. kerületben a Városliget közvetlen szomszádságában, egy teljesköruen felújitott, 41nm-es, magasföldszinti tégla lakás!Adottságainak köszönhetoen könnyen két szobássá alakítható, illetve igény szerint galériázható, csendes, zárt belso udvarra néz.A társasház jó állapotú, rendezett, a lakóközösség kiváló.Keleti pályaudvar, Hosök tere, Állatorvosi Egyetem 10 perc séta.Kifejezetten ajánlom mind saját, mind befektetési célra.Amennyiben felkeltette érdeklodését, hívjon a hét bármely napján!","jó állapotú","1950 elott","összkomfortos","nincs megadva","földszint","5","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"850","X. kerület, Kobánya - Óhegy","30,9 millió Ft","53 m²","2","Budapest X. kerületének Óhegyi részén, csendes környezetben mégis jó közlekedés mellett kínálunk eladásra egy jó állapotú kimondottan világos, 53 nm-es, 2 szoba+ étkezos+loggiás lakást egy 10 emeletes panelprogramban felújított társasház 9. emeletén.A lakás futése távhos, egyedi méréssel, ablakai részben muanyag ho- és hangszigetelt ablakokra lettek cserélve.Elrendezése kimondottan jó, mindkét szobája egy étkezorol nyílik, a napfényes nappali erkélykapcsolatos. A fürdoszoba és a WC 2 éve felújításon esett át, és bejárati ajtó cseréje is megtörtént. A szobák jó állapotúak. Egy tisztasági festéssel és a konyhabútor cseréjével a lakás költözheto állapotú.A környék ellátottsága és a közlekedés kiváló.További kérdéssel és megtekintésért hívjon bizalommal a hét bármely napján.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","9","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs","nincs megadva","nem","külön helyiségben","délkelet","kertre néz","4 m²","nem","nem tetotéri","részt vett","utca, közterület - ingyenes",NA
"851","IX. kerület, Ülloi út","30,9 millió Ft","58 m²","1 + 2 fél","IX. József Attilán, metróközeli (2-3 perc séta) felújítandó, nappali + 2 hálószobás + étkezos erkélyes 5. emeleti lakás olcsón eladó.A lényeg már el is hangzott.. de..A Környék: A József Attila egy jó lakóövezet, amióta megépült, csendes alapból jó lakóközösség, belül rendkívül szép zöld liget, remek közlekedéssel a belváros belvárosától 12 percre.A Ház, szépen gondozott, elég bejönni a kapun vagy beszállni a liftbe és látszik, itt rend és tisztaság van és fa felújítások is megtörténtek.A lakás ahogyan írtam is felújítandó, (az alaprajzot is ajánlom szíves figyelmébe) de kituno adottságokkal bír, bár forgalmas frekventált helyen lévo ingatlan ami zajjal is jár.Rezsije abszolút megfizetheto méretének megfelelo teljesen átlagos. A lakás jelenleg bérbe van adva, ami csak akkor érdekes ha Ön is befektetésnek vásárolná, mert a bérlo (aki évek óta megbízhatóan bérli) egy tulajdonosváltás után is szívesen tovább bérelné! Hívjon Ön is bizalommal, a tulajdonos minket tisztel meg a bizalmával állunk rendelkezésére.","felújítandó","nincs megadva","összkomfortos","nincs megadva","5","nincs megadva","van","3 m-nél alacsonyabb","távfutés","nincs","nincs megadva","nincs megadva","külön helyiségben","délkelet","nincs megadva","3 m²","nincs megadva","nem tetotéri","nincs megadva","utca, közterület",NA
"852","X. kerület, Petroczy utca","30,9 millió Ft","73 m²","2","Eladó Kobányán, Óhegyen négy lakásos tásasházban egy 73 nm-es, két szobás, földszinti tégla lakás. A lakáshoz tartozik egy 20 nm-es saját használatú pince, illetve egy 30 nm-es dupla garázs, melyet nem tartalmaz a vételár, de nem kötelezo megvásárolni.","közepes állapotú","1950 elott","összkomfortos","nincs megadva","földszint","2","nincs","nincs megadva","gáz (cirko), padlófutés","nincs megadva","nincs megadva","nem","külön helyiségben","dél","nincs megadva","nincs megadva","nem","nincs megadva",NA,"önálló garázs - megvásárolható",NA
"853","XVIII. kerület, Krepuska Géza-telep","30,9 millió Ft","41 m²","1 + 1 fél","XVIII. kerület Krepuska Géza-telepen kínálok eladásra egy 41 nm-es magaszföldszinti 1+1 félszobás gyönyöru állapotban lévo csúsztatott zsalus ékszerdobozt.A társasház 1990-es években épült, a lépcsoház rendezett tiszta, lakóközössége kiváló. A lakás szép állapotban tündököl, a kedves tulajdonosok, gondosan odafigyeltek minden részletre. 2018-ban teljes felújításon esett át hideg illetve meleg burkolatait újra cserélték,  új radiátorok, új méretre  gyártott minoségi prémium kategóriás gépekkel ellátott konyhabútor, beépített gardróbszekrény az eloszobában, tisztasági festés megtörtént. Vízóra cserélve lett további 8 évre hitelesítve, 2020-ban radiátorokon homennyiség méro cserélve lett. Nyílászárói fából készültek thermo üveggel ellátottak, részben szúnyoghálóval felszereltek. Szobái laminált parkettával további helységei járólappal burkoltak. Futése házközponti egyedi méréssel. Nagyszobában Midea inverteres huto-futo klíma került beépítésre 2018-ban. Minden számlával igazolva!!!!!Kiváló elrendezése és elhelyezkedése révén egyedülállók fiatal párok vagy akár nyugdíjasok és befektetok számára is tökéletes választás. Alacskai lakótelepi lakások egyike, amibe csak költözni kell a lakópark híres a közbiztonságról, jó lakóközösségrol. Közös költsége nagyon kedvezo: 17.000 forint/hó ami tartalmazza a lépcsoház és az udvar fenn tartását, takarítását, a lépcsoház világítását, a társasház biztosítását, a szemét szállítást és a közös képviseleti díjat sot  felújítási alapot is.Elosztása: eloszoba-közlekedo, fürdoszoba-wc, konyha, 2 db külön nyíló hálószoba. A gépesített minoségi bútorlapból készült konyhabútor és a további beépített bútorok, az ár részét képezik, további bútorok megegyezés alapján.Elhelyezkedését tekintve kiváló, igazi családi otthon, a béke nyugalom harmóniáját adja vissza.A lakáshoz egy kb. 20 nm-es tároló tartozik, ez az ár részét képezi, autóval közterületen a társasház elott lehet parkolni, térfigyelo kamera gondoskodik a biztonságról. A lakás per és tehermentes rövid költözési határidovel birtokba veheto. Komoly jelentkezok jelentkezését várjuk!Infrastruktúrája kiváló, minden kiszolgáló egység pár percre, iskola, óvoda, bölcsode, orvosi ellátás, bevásárlási lehetoségek elérhetoek. Központi helyen mégis csendes nyugodt környéken található. Tömegközlekedése kiváló.Keressen bizalommal, legyen öné az álom otthon.","felújított","1981 és 2000 között","nincs megadva","nincs megadva","földszint","2","nincs","nincs megadva","házközponti egyedi méréssel","van","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"854","XIII. kerület, Faludi utca","30,9 millió Ft","39 m²","1","Eladó XIII.kerületben, Faludi utcában, 39m2-es(1szoba+konyha+étkezo+közlekedo+fürdoszoba+Wc külön), világos,gázkonvektoros futésu, alacsony rezsiköltségu lakás. Szoba parkettás.  Ablakok:muanyag nyílászáró csere megtörtént, redony van. Az ingatlan kétszobás lakássá is átalakítható (több lehetoség).  Közös költség 11eFt/hó, amely tartalmazza a társasház teljes költségét. Víz, villany, gáz saját fogyasztás szerint. Lakáshoz tartozik saját zárt tároló is. Társasházat folyamatosan  karban tartják: jelenleg külso szigetelés folyik. Tetot teljesen felújították. Lépcsoház rendezett, csendes lakóközösség. Közlekedés, vásárlási lehetoség kiváló. Az ingatlan tehermentes. Azonnal költözheto.","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","1","2","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","25 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
"855","XIII. kerület, Faludi utca","30,9 millió Ft","39 m²","1","Eladó XIII.kerületben, Faludi utcában, 39m2-es(1szoba+konyha+közlekedo+kamra+zuhanyzó+Wc külön), világos,gázkonvektoros futésu, alacsony rezsiköltségu lakás. Szoba parkettás. Ablakok-új muanyag nyílászáró csere megtörtént, redony van. Az ingatlan kétszobás lakássá is átalakítható (több lehetoség).  Közös költség 11eFt/hó, amely tartalmazza a társasház teljes költségét. Víz, villany, gáz saját fogyasztás szerint. Lakáshoz tartozik saját zárt tároló is. Társasházat folyamatosan  karban tartják: jelenleg külso szigetelés folyik. Tetot teljesen felújították. Lépcsoház rendezett, csendes lakóközösség. Közlekedés, vásárlási lehetoség kiváló. Az ingatlan tehermentes. Azonnal költözheto.","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","2","2","nincs megadva","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","23 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"856","III. kerület, Szentendrei út 14.","30,9 millió Ft","50 m²","2","Tulajdonostól eladó egy gyönyöru panorámával rendelkezo lakás Óbudán a Szentendrei úton, de Kerék utcára, illetve hegyre nézo ablakokkal.A bejárati ajtó ráccsal védett. A nappali fényes, tágas. A kis szoba beépített erkéllyel inkább picit árnyékosabb, de nem sötét. A  konyhán bár nincs ablak, de szeretheto kis helység.A WC és a fürdoszoba külön helységben van.A lakáshoz tartozik egy gardrób, ami igazán sok mindent el tud nyelni. A fürdoszobából egy vízvezeték át lett vezetve, így a mosógépet ebben a helységben is el lehet helyezni.A nyílászárók cserét igényelnek, de így ebben az állapotában is azonnal költözheto a lakás.A közlekedés kiváló, megáll a 134, 9, 109, 111, 118 és 226-os járat is, valamint pár perc sétával elérheto az 1-es villamos is.Bármely korosztály számára tökéletes választás lehet, hiszen szinte minden könnyedén elérheto: bölcsode, óvoda, iskola, középiskola, piac, boltok, orvosi rendelok, Margit-sziget, Hajógyári-sziget...Ingatlanosok NE keressenek.","jó állapotú","nincs megadva","nincs megadva","nincs megadva","3","10","van","3 m-nél alacsonyabb","távfutés","nincs megadva","26 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","panorámás","4 m²","nem","nincs megadva","nincs megadva","utca, közterület",NA
"857","X. kerület, Pongrácz köz","30,9 millió Ft","67 m²","2 + 1 fél","X. KERÜLET EGYIK KÖZKEDVELT RÉSZÉN 2+1 SZOBÁS, ERKÉLYES, KERTUDVAROS!Városközponthoz közel, kiváló közlekedés mellett, mégis csendes utcában eladásra kínálunk egy 4 emeletes, körbe parkosított tégla házban egy 2+1 szobás magas emeleti, világos ingatlant kedvezo fenntartással!A KÖZÖS KÖLTSÉG TARTALMAZZA A TAKARÍTÁST, A KERTRENDEZÉST, A KORLÁTLAN VÍZFOGYASZTÁST ÉS A FUTÉST IS.A szobák elosztása kiváló, külön nyílóak. A szobák hutésérol légkondicionáló gondoskodik!A Stadionok (M) és Kobánya alsó 5 perc alatt elérheto, az Örs Vezér Tere (M) 10 perc,- a Blaha Lujza tér (M) pedig 15 perc távolságra található.Vevoink számára a közvetítés díjtalan.","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","3","3","nincs","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","nincs megadva","3 m²","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"858","X. kerület, Gépmadár utca","30,9 millió Ft","53 m²","2","INGATLANOSOK NE KERESSENEK!!! Eladóvá vált, Kobányán, az Örs vezér tér közelében, egy világos, földszinti 53nm-es panellakás. A lakásban 2 külön bejáratú szoba, étkezo, eloszoba, gépesített konyha, fürdoszoba és külön wc van. Tájolása délnyugati. A lakás azonnal költözheto, rendezett házban található, ablakai fásított parkra néznek. Az Árkád, a Sugár, az Ikea néhány perc alatt elérheto, bevásárlási lehetoségek sora áll rendelkezésre. Amennyiben a hírdetésem felkeltette érdeklodését, keressen bátran. Építés éve 1976. INGATLANOSOK NE KERESSENEK!!! Akciós Irányár: 30.900.000ft","közepes állapotú","nincs megadva","összkomfortos","nincs megadva","földszint","10","van","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","utcai","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA
"859","II. kerület, Hidegkúti út","30,9 millió Ft","30 m²","1","Felújított, gépesített, bútorozott, azonnal költözheto II. kerületi kislakás eladó!Az elrendezés miatt elsosorban egyedülállóknak, fiatal pároknak ajánlott, de tapasztalat alapján újszülöttel is kényelmes.A lakás 2017-ben lett teljesköruen felújítva (villany, víz, gáz, futés, nyílászáró-csere, szigetelés) a jelenlegi tulajdonos által.Helyiségek:konyha+szoba: 25 m2fürdoszoba: 5 m2Nyílászárók:muanyag, kívül-belül fóliázott Noe80 bukó-nyíló ablak, BelgDoor ajtóGépészet:Bosch kondenzációs kazán, 2 radiátor, törölközoszárítóKonyha:beépített alulfagyasztós huto, TEKA rusztikus gáz fozolap és elektromos süto, Gorenje páraelszívó, IKEA Metod konyhabútor, tömör fa munkapultBútor:többnyire IKEA bútorok (160x200-as MALM ágy, PAX gardrób)Rezsi:gáz átalány: 8.000 Ft, villany: ~3.000 Ft, víz: ~3.000 FTTömegközlekedés:buszmegálló: 2 perc séta (éjszakai buszok is!)Huvösvölgyi végállomás: 10 perc séta vagy 5 perc busszalParkolás:zárt udvarban biztosítottEgyéb:parányi hobbikert, tároló közös pincébenTársasház:Az udvarban 5 lakás található, ebbol 4-ben laknak életvitel szeruen. A lakások külön helyrajzi számmal és egyedi méroórákkal rendelkeznek, közösköltség jelenleg nincs. Az utcafronton egy jelenleg felújítás alatt álló vendéglo található, melynek hátsó (üzemi) bejárata a belso udvarra nyílik. Tapasztalataink alapján semmilyen zavaró hatással nincs a lakókra.További kérdés, érdeklodés, megtekintés esetén keressen bizalommal!Ingatlanközvetítok kérem, NE keressenek!","felújított","1950 és 1980 között","összkomfortos","nincs megadva","földszint","földszintes","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","14 E Ft/hó","igen","egy helyiségben","északkelet","udvari","nincs megadva","igen","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
